00:00:11, iterate for Central Ave & Covert St (3864) 2019-11-28 to 2020-04-03)
00:00:11, iterate for Central Ave & Decatur St (3829) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Central Ave & Flushing Ave (3770) 2019-11-28 to 2020-04-03)
00:00:18, iterate for Central Ave & Himrod St (3846) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Central Ave & Melrose St (3907) 2019-12-03 to 2020-04-03)
00:00:18, iterate for Central Ave & Starr Street (3776) 2019-11-28 to 2020-04-03)
00:00:15, iterate for Central Ave & Weirfield St (3832) 2019-11-28 to 2020-04-03)
00:00:15, iterate for Central Ave & Woodbine St (3863) 2019-11-28 to 2020-04-03)
00:00:13, iterate for Central Park North & Adam Clayton Powell Blvd (3374) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Central Park S & 6 Ave (2006) 2019-11-28 to 2020-04-03)
00:00:11, iterate for Central Park W & W 96 St (3295) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Central Park West & W 100 St (3320) 2019-11-28 to 2020-04-03)
00:00:15, iterate for Central Park West & W 102 St (3341) 2019-11-28 to 2020-04-03)
00:00:21, iterate for Central Park West & W 68 St (3163) 2019-12-04 to 2020-04-03)
00:00:26, iterate for Central Park West & W 72 St (3165) 2019-12-04 to 2020-04-03)
00:00:18, iterate for Central Park West & W 76 St (3160) 2019-12-06 to 2020-04-03)
00:00:17, iterate for Central Park West & W 85 St (3168) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Centre St & Chambers St (387) 2019-11-28 to 2020-04-03)
00:00:13, iterate for Centre St & Seneca Ave (3884) 2019-12-19 to 2020-04-03)
00:00:15, iterate for Centre St & Worth St (386) 2019-11-28 to 2020-04-03)
00:00:16, iterate for Cherry St (332) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Christ Hospital (3212) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Christopher St & Greenwich St (358) 2019-11-28 to 2020-04-03)
00:00:13, iterate for City Hall (3185) 2019-11-28 to 2020-04-03)
00:00:28, iterate for Clark St & Henry St (391) 2019-11-28 to 2020-04-03)
00:00:13, iterate for Classon Ave & St Marks Ave (3562) 2019-11-28 to 2020-04-03)
